PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
-2.447452749583823,-0.8554754053280657,0.5260340149033034,3.44000714262316,-0.5836643614576374,-0.20621656632296442,-0.1300332945182423,-1.1592357918191234,-0.26942183317731483,0.24063347183022576,0.8834366595324101
0.20904345916575895,0.4978979610190787,-1.518638635512372,-0.283545890299535,0.19454802988146563,0.8377624341697201,-0.0348281993731821,-1.8279920330192556,0.11748121428876578,-1.1431305431260281,-1.2667156166345057
0.8464426809954869,-0.7708347310057516,-1.113412854358319,1.5283485211176058,-1.6020868731777818,1.0449421408529447,0.20161693935059502,-1.266783023309555,0.7106444706790932,0.8645427736978185,0.48755700675046765
1.0958796769875983,-0.7225926491509521,-1.7676556545385909,1.1752978236711638,0.2544624746482911,-1.9142592559473628,0.28062753111332256,-1.4142407928601008,-1.1973278045932705,0.3712268814805324,1.0872153796654775
0.24754903279550075,-0.314608013364324,-1.5402030752198836,0.6282327089199333,-0.2660971034242602,2.709152939889502,-0.1348255672960227,0.8492688957008881,-0.6619444227133138,-0.6797600547255072,-1.4573121288344673
-1.6208608161119065,-0.09334425104199529,-2.0443118202612465,0.8670273727932877,-1.8367810947951768,-1.9070150357099642,0.06472594528515027,0.044382632093431844,-0.7030140368737212,-0.6653878185323473,-0.15295118835410573
0.8875854856756352,-1.9442525593407416,-0.7432314924981642,0.4104865341570452,-0.9870972367402076,-0.473974475828481,0.14542321554963863,1.272574238750422,-0.47046798301131126,-1.6431639146436212,-0.1808579447592169
-1.2161237872500705,-1.9823406330389153,-0.11339482701075661,0.11339919245447592,-0.45112727569198735,0.22119196035472669,1.5672282537868292,-0.06905182709472461,-0.07706304533404061,-1.172916281688841,-0.3157751246832077
1.1588831299939188,0.15994285512404968,-0.1575748071611496,0.13609717624224277,0.7983494804997557,0.7826760918832929,-0.032478328478163065,-2.318784903708261,0.44738314438913485,-1.5481777367415903,1.5119401684019969
-3.076647482853812,-0.051787917225737494,-0.6549012952950986,-0.13166155135652863,-1.4870530539251106,0.22857187930002867,0.5865064922235929,-0.07929412274788816,0.9866130545141101,-2.241277510876322,0.5846427104863386
-2.848550588653525,-0.27601965047511484,-1.0858814317581538,-0.42653536372352474,0.16686020397946355,0.7772924569624764,0.3085165463579697,-2.381201636021084,-0.3074210047586013,-0.22855608099894925,0.8403695701956735
-2.87399021942339,1.2360261901132894,-1.803860113357704,1.9674694922254974,-0.9485432498195728,0.5948656516428528,-1.4015080727819187,-0.09339471587286013,-1.390476266066301,-0.16347312501465278,0.9405131947969697
0.3118828817016302,-0.6020052853081614,0.8663666024943635,1.2309715613301384,-0.6572279692848839,-0.29909138036682353,1.7889193505455625,-1.4420491247375993,-1.4529405926968537,-1.0608260179227966,-1.4871616500759586
0.8529592036724993,-0.8313060106421836,-0.42219319721745263,1.236577553956809,2.5906040990086567,-0.48424235058025367,0.5446703477688968,-0.025836094694126573,-0.09579679202319774,-2.2736933833147996,0.23020900076342923
0.18579807752457086,0.05732530518501615,-1.9266408134468618,1.537316937948854,1.2686887888735316,1.818956109996225,-1.117774637788246,-0.7792804514245211,-0.12055881158882388,-0.003784040781805677,-1.0476853420674834
1.146817215197487,-1.2209092617638406,-1.4609008657663827,-0.03190512570683541,-1.5035861791378597,-0.468769558206425,-0.33182007036029987,-0.06579867041975378,-1.15613749755992,-0.4355437269786224,0.8849786381373198
1.2002658381054476,-0.43927249884841185,-0.5423621018547975,0.3120679305880523,-1.1385777152765213,-0.5614465445907539,1.8695659248330991,-0.5811387561002868,0.3679821024056445,-1.3600493109138991,0.8730536980540232
0.26619390408408367,-1.9437824075364003,0.3875352748692248,1.244237209387242,0.7426929572159622,0.1686755625111425,-1.6039925179987482,-0.2047652873039555,-1.2070500354286149,-1.6915456076311408,-1.3349956260723437
0.225495067125618,-0.8519150012452256,-1.268506239312939,1.0347032901401456,-0.26164963004181896,-1.0539089283131455,0.16779799504551024,-0.8492915277334386,-0.05781376330377053,-0.7334740879728873,-1.5414551984914986
1.1884343237761095,-1.4571927443428914,-0.8629106735106864,-0.2726570661091491,-1.1656823225071788,0.2445639545441897,-0.07362807560548887,1.0137343396681346,-0.8840620551305399,-1.6063192293351927,0.75791341749461
1.1438051419810749,0.632682001795777,-2.0377995249196816,0.8604209311765837,0.3235957314909578,-1.6014996728870368,0.7669948250216337,-0.6405755555953374,0.8917856880307816,-1.5048422957114618,1.0155447667632294
0.8687874625123694,-0.1921759690764205,-0.2727852331116043,1.838029930752734,-0.11930029604731206,-1.3796180899765884,-1.635970896709029,-1.8201564542945843,-0.9214154471670121,-0.9140891260982826,0.6282025738679565
0.3289341826978654,-1.220057882121002,1.0024591304004205,0.8170033283680745,-1.1183540836708676,0.1849497565725682,1.6692005099778544,-0.6837742291519802,-0.6549719184354335,-1.5771098535249295,-1.6150104525902829
0.2679676588042058,0.8683599529460033,-0.7759781759385934,0.43688799577582277,0.050453075833159236,0.19081306298096493,0.8519756512901666,-1.6231442659325614,1.0752621545118088,-2.0237100191581026,-1.318701507879208
0.8585781869688254,0.6041103902169445,-1.5066983523913855,0.617652298426398,-0.7124227488043716,-0.5570120743259606,-1.884642764873672,-0.749880617550545,-1.2875932609022485,-1.3111855832539758,0.42722248684115754
1.1613167194216067,-0.6989802000222195,-1.1092704930797,1.064234054366028,0.7822834976117654,-1.2893887460602007,0.6314521672132852,0.7604018166578587,-2.8401132370564945,-1.072836564281526,0.7855819385852367
-2.090933859624776,-0.27672911165244984,-1.699431191336029,0.9023806407169993,-1.2849249292890286,1.5128072832294344,0.6761281641542087,1.027192460403645,0.3044197946788876,-0.5062537194097305,0.18060399954725218
-2.6621861219720175,-0.05221462319058574,0.6557412573888901,0.685036516558314,0.5489374887499343,0.6836165847151805,-0.586970174208385,-2.0840858006439347,-0.4955678471169984,-1.688482478439371,1.012433938489619
-1.3426077359500816,-1.2278018864426272,-0.6736546470675839,0.6707777286493605,-0.765132092390611,-0.5032246492100402,-0.6272083957130771,-0.9726420055299165,-1.475337358104591,-0.3041077873778896,0.05114702945236553
0.8038131079548341,-0.5769465639885457,-1.5598930203760808,1.2315466187361548,0.8184135828566085,-1.5905510781746288,0.4389248254848312,-0.9964081628532642,-1.5740133424950709,-0.11947945727646267,0.1926175452559721
0.8117672997433735,-1.1333172402887486,-0.8045341337811788,-0.6454239165984029,0.9712255312263237,1.4631195244893078,-0.03749060724883424,-1.120213087908224,-0.20852731252740214,-1.1409537329622879,0.3555810687948448
1.10054156651249,-2.3222428299104467,-0.27412880290033215,0.22776498770133685,1.9469604619563057,0.5769362443906698,0.011705035331397386,-1.1688356535295776,-0.3830085322753045,-0.6763852154039481,1.224988828868091
0.886226225323895,-2.0288243591701955,-0.17283791068177506,0.025400911470182856,-1.2488318379800574,0.1323907460368242,1.220835740740186,-0.1178739845998689,1.041729336065739,-1.375810382315703,-0.037794966847815394
0.22822373762037135,-1.0142194732243286,-0.6466835655161556,0.252104322334147,1.6154936695312083,0.8166618661022571,0.12569598119530145,-0.37447598068750465,0.10613362575330924,-1.966159619371119,-1.4542360968857193
0.8250710167224719,-2.3793064832035093,0.3945888946835878,1.5057061358037827,0.6948449077786013,-0.8485424081403115,0.034172654969288015,-2.20803353812114,-0.37600457662439485,0.07410883213183299,0.4811107422130122
-2.3943074784441025,0.7560071480276054,-1.6095346493702507,1.0104123498177142,0.16799474911388806,1.849282046344595,0.7233521658945872,-1.6232546556891294,-0.4370931656896365,0.6435735317489247,0.7911310274955408
1.21767134598628,0.11983147495508577,-1.1498074875838262,-0.506382649699807,-2.606246740947021,-0.02680953306612697,1.1403462403046556,0.22952244471446487,-0.487373902962081,-1.5020335423176425,0.7429247549387452
0.3013029674402787,-1.6738510242985303,1.0991415870703325,0.4920787322097448,0.06418149392990358,0.808942419608691,2.208968203684043,-0.8359124022913963,-0.2552052531856753,-1.609779128103019,-1.6004853799123175
0.2896953666628635,-1.010616695539494,0.6921043468744515,1.44264956549878,-0.9750296422522737,-0.6799874764063931,0.9844397583158928,-1.9527717141079997,-0.9166681198445064,-0.5400661138714479,-1.3730058437295496
0.26490502819543416,0.5184208929335685,-2.2786417785712234,1.689074302139241,-1.7794298199400602,0.5865611468703491,-0.43631615018480624,0.8786725726198512,-0.6761397979586452,-0.21642675887320934,-1.5374750259057635
0.8856861793284276,-1.617749046361643,-0.12548870041716137,1.5822299347644573,0.6217551961740748,-1.0764996493905883,-0.7936212782527947,0.5594988749885649,-1.0333418317990004,-1.8093998363550539,0.15083623245205188
1.1732293308965667,-2.6383295203359114,-0.5700639852570928,0.6490845227132597,-0.2558183828306004,-0.6402742868703284,-0.5025807781991484,1.3231673770449468,-0.7027216210909398,-1.4401407166858338,0.7472222849075445
0.21978877974955058,0.7264310614622779,-1.6548112646444122,0.9013243266151588,0.3977277298870275,-0.7666998125259861,-0.106903208249681,-1.258900271661245,-1.3145819635698244,-0.8888707253657829,-1.3747028983713963
0.28542992199336914,0.779302679792652,-0.4465236020396959,0.6813859907187133,-0.2809017646320566,-0.0003931436554428862,0.7312517282955893,-1.3723676607120394,-0.29547263903613935,-1.782071384686307,-1.3628957283032448
0.23127162616559482,-0.5427680147582791,-1.6455747931980984,-0.35595450786386296,0.23616012494334554,0.6799998468650065,0.2730314183243669,0.24486500825367014,0.9151359682526057,-2.082908354558769,-1.6651165410756135
0.7488751157770708,-1.7776880574000453,-3.0011998955163985,-0.1385616840353349,0.6185111139532037,-0.8580037038083299,0.3894589871895231,0.5156584958395025,-0.1640805229196375,-0.16666997171678763,-0.1809617968738908
1.257252688234508,-0.3041503164299881,-0.21194581382390984,1.2210621794844823,-1.5251845411949823,-1.27903873925218,-0.2228622151354733,0.5028365616944673,1.0008678573646055,-2.6999986456367733,0.9551989840004295
0.23521038738199618,-2.235798756990234,0.9237558085163856,0.8915440067900068,1.33997435846875,0.8241062661378231,-0.17328020802674465,-1.7710611791089244,-1.0169744604758304,-0.8048418152951893,-1.1981495885857028
0.30782448133620105,-1.4747467620144252,0.6694589710848033,-0.04322975349095882,-0.622160968322003,1.6911305828023933,-1.0983949075106771,-0.07453821429937096,-0.5308663275204113,-2.3486849926424527,-1.3976085398909996
-2.027522397368171,-1.094704039379458,-0.9277875156749279,2.242026340715236,-0.3702589495836572,0.782942094013539,-1.794360653437109,1.4470865706295861,-0.2149855759549889,-0.9657669207745256,0.40577934333981186
0.9541270883754795,0.1963942058843953,0.35254198655499297,1.2574815846129885,-1.4465254810329147,-0.9814724279880815,1.1324136191222998,-0.7308862565725612,-0.034346755429039484,-2.0052572895172207,0.1879412499045278
0.8568959015212825,-0.1592127593591397,-0.5806552957120583,-0.21862317300388825,0.45044677226889207,1.07870090085668,-0.4344497769895828,-1.3119957129473654,1.02106563867436,-2.0383645026020405,0.48799402382863044
-3.080557626781067,-1.2681967227373316,-0.18296401090252964,2.993280006918407,-1.2312533434715713,-0.3700430022794909,0.1545731228906518,-1.5949586191562197,-0.7338684539282935,1.582574287033342,1.0301147208809092
-1.685561889072348,-0.37641258976364156,-0.15625971528261778,-0.06024314542070692,-0.44133128084404066,0.6721420352547467,0.8757069683179364,-1.1629468148073936,1.8462685740707747,-2.120176157195696,0.23743634750735168
0.31505933952323745,-1.1350290106362209,0.6002827843089261,1.1785626009748613,-0.23521839018785967,-0.1986385998836636,0.7989526545620215,-0.07746219675908272,-0.9720947044530283,-1.895455452203597,-1.6037144796021117
0.17646993103605269,-1.539968090167822,-2.362598468836109,0.6974580292192955,0.9387563817639603,-0.9255086712167551,-0.8760644606706137,0.42664102395123105,1.0432675952273118,-1.293286855796423,-1.6628802068909916
-1.52801644044102,0.5593320348516556,-0.5544566048242958,0.9320795513402302,-1.5829158130406449,2.1773418411781407,1.0210545932137949,-0.5037205768049985,-1.8871397896829412,0.1533382102889828,0.24943756484390572
1.216137839897972,-1.0471662881713126,0.13521051498936879,0.3188141272666157,-1.4308616723586016,0.04410952186637653,0.008957767365512822,-0.49119499026177904,-0.2734531870833737,-1.502061719554655,1.0619478707987666
-1.8982497247107268,0.9476102814726004,-0.9851451677542978,0.34201518699866923,-0.7820372958939853,-0.11730116291380822,-0.4601630376785495,-1.1595108219685277,-2.124809768678439,-1.0333744087806387,0.3868134639329166
1.1448292708963248,1.7282791648935754,-2.3311482599050914,0.7593103725222949,0.6827477189388785,1.7750855043533575,0.9286772218391937,0.021170466409229094,-0.7166113042847727,-0.6172608757576417,1.2271053108492733
0.7695699942155059,-2.3961960126197566,-2.0924532720226625,-0.4457077199011598,0.3146712790568599,-0.1384127671203142,1.1215022337725717,0.19523946996573632,0.04828894342385497,-0.13094649148460566,-0.18346531414472536
1.1532419261025182,-0.5847762590672317,-0.9891332367357907,0.08905886978976406,0.6978194809609096,0.4591498943408527,-1.57232116813292,-0.08509031838041664,-0.462451855345593,-1.9610265691499487,1.2207285230068432
-2.834056263466999,-0.9210178685428961,0.6733669917377638,0.5725726923863081,0.7261199898012383,0.820436566285601,-0.8651390349237824,-2.092079968521728,-0.6834797300531923,-1.1803254684386855,1.05971646536644
0.3011778201786316,0.8797062048953319,-0.5368626040017027,3.1987674499156395,0.13245783760167273,-0.00487155804053024,0.5373637534055797,-0.6612573888274753,0.4506718723686675,-0.8819877593722376,-1.1660385189911426
1.2146870984542386,-0.4919521884708913,-0.4570885045989726,2.074389684627675,-0.6993480658625162,0.9128107129353,-0.4701088208040091,0.5770763269004748,-0.5317160528202469,-0.692401303615864,1.2373015295757206
